,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
2013,42,"Securities, commodity contracts, and investments",455472,232813,1999.2673339999999,4566.8930659999996,164.580017,0.69891499999999995,6933.044922,176402.609375,32591.900390999999,0.97397,1.00109,1.16456,0.93552000000000002,0.96726000000000001,1,0.99114999999999998,1.0621080000000001,0.88547799999999999,1730.684448
2014,42,"Securities, commodity contracts, and investments",487318,262186,2095.966797,4683.2431640000004,180.70237700000001,1.295131,7658.7456050000001,179375.25,31136.798827999999,0.97026999999999997,1.1012900000000001,1.16933,0.91347999999999996,0.97641999999999995,1,0.98699999999999999,1.069823,0.91472600000000004,1751.921509
2015,42,"Securities, commodity contracts, and investments",491393,253630,2010.4023440000001,4706.5258789999998,188.24307300000001,0.96944300000000005,7835.5151370000003,192393.671875,30627.679688,0.95515000000000005,1.05155,1.18394,0.92806,0.99422999999999995,1,0.98819999999999997,1.1269370000000001,0.88611799999999996,1833.0855710000001
2016,42,"Securities, commodity contracts, and investments",493888,258808,1883.9326169999999,4710.0454099999997,197.28005999999999,1.1092059999999999,8024.3671880000002,191953.46875,28309.800781000002,0.95186999999999999,1.0512300000000001,1.20136,0.96699999999999997,1.0398799999999999,1,0.99478999999999995,1.1327689999999999,0.87670700000000001,1827.093384
1963,43,Insurance carriers and related activities,18293,8543,35.367519000000001,200.37437399999999,3.2210200000000002,3.2210200000000002,2905.749268,1662.28125,4939.7856449999999,0.19556999999999999,0.18937000000000001,1.3999999999999999E-4,1.5399999999999999E-3,1,1,8.0659999999999996E-2,0.203426,0.64580400000000004,2180.7983399999998
1964,43,Insurance carriers and related activities,20438,9691,38.121631999999998,291.79132099999998,3.2323569999999999,3.2323569999999999,3313.7741700000001,1734.1136469999999,5362.734375,0.21695,0.21295,1.3999999999999999E-4,2.48E-3,1,1,8.3849999999999994E-2,0.21406500000000001,0.672462,2261.0996089999999
1965,43,Insurance carriers and related activities,22694,11096,39.341614,480.45684799999998,2.8867150000000001,2.8867150000000001,3502.951172,2053.4848630000001,5515.9921880000002,0.23074,0.23713000000000001,1.4999999999999999E-4,4.0200000000000001E-3,1,1,8.9209999999999998E-2,0.233013,0.69190099999999999,2348.6691890000002
1966,43,Insurance carriers and related activities,24038,11677,36.105747000000001,596.27923599999997,2.524127,2.524127,3331.6606449999999,2297.7993160000001,6094.1069340000004,0.22816,0.2366,1.4999999999999999E-4,5.5500000000000002E-3,1,1,9.5119999999999996E-2,0.25128400000000001,0.67551799999999995,2382.702393
1967,43,Insurance carriers and related activities,24223,11082,34.332099999999997,685.77899200000002,2.4057930000000001,2.4057930000000001,3350.2297359999998,2728.1599120000001,6337.6879879999997,0.22216,0.21803,1.4999999999999999E-4,6.9899999999999997E-3,1,1,0.10109,0.26963399999999998,0.68292399999999998,2443.9514159999999
1968,43,Insurance carriers and related activities,28182,13849,34.516303999999998,856.88244599999996,2.2882069999999999,2.2882069999999999,3579.616943,2654.3342290000001,7203.0737300000001,0.2437,0.25827,1.4999999999999999E-4,8.4700000000000001E-3,1,1,0.10761999999999999,0.250307,0.71424500000000002,2488.9174800000001
1969,43,Insurance carriers and related activities,29816,14048,40.128127999999997,1018.229553,2.2465099999999998,2.2465099999999998,4002.2761230000001,3078.0329590000001,7624.8403319999998,0.25230999999999998,0.25341000000000002,1.4999999999999999E-4,9.7999999999999997E-3,1,1,0.1143,0.27230100000000002,0.69819699999999996,2516.6633299999999
1970,43,Insurance carriers and related activities,32259,15162,43.848506999999998,1064.6270750000001,2.2305670000000002,2.2305670000000002,4277.2060549999997,3371.327393,8335.5302730000003,0.25713000000000003,0.25901999999999997,1.6000000000000001E-4,1.1209999999999999E-2,1,1,0.12148,0.279615,0.717221,2605.5986330000001
1971,43,Insurance carriers and related activities,34214,14605,54.594890999999997,1462.7821039999999,2.280967,2.280967,5538.9741210000002,3836.2692870000001,8711.8173829999996,0.24571000000000001,0.22955999999999999,1.7000000000000001E-4,1.291E-2,1,1,0.12828999999999999,0.28819499999999998,0.71783200000000003,2609.3911130000001
1972,43,Insurance carriers and related activities,38678,16732,77.962340999999995,1755.385376,2.213044,2.213044,6502.1293949999999,4275.296875,9330.7998050000006,0.25753999999999999,0.24595,1.7000000000000001E-4,1.4160000000000001E-2,1,1,0.13463,0.294074,0.72177199999999997,2614.0656739999999
1973,43,Insurance carriers and related activities,42698,19617,140.363327,1579.72876,2.0346359999999999,2.0346359999999999,6192.9580079999996,4791.0922849999997,10372.788086,0.27276,0.27350999999999998,2.7E-4,1.5900000000000001E-2,1,1,0.14221,0.30207000000000001,0.72120499999999998,2671.0266109999998
1974,43,Insurance carriers and related activities,45660,20639,190.705963,1734.907471,1.8420399999999999,1.8420399999999999,6393.3745120000003,5855.9648440000001,10842.363281,0.28038999999999997,0.26927000000000001,4.0999999999999999E-4,1.9539999999999998E-2,1,1,0.15153,0.33566800000000002,0.71360000000000001,2721.5852049999999
1975,43,Insurance carriers and related activities,50143,21636,269.80868500000003,2229.9838869999999,1.748205,1.748205,7392.1503910000001,7024.7387699999999,11586.822265999999,0.29725000000000001,0.26608999999999999,6.6E-4,2.5309999999999999E-2,1,1,0.16123999999999999,0.32894499999999999,0.73351900000000003,2712.5622560000002
1976,43,Insurance carriers and related activities,58300,26838,337.12365699999998,2914.8466800000001,1.7747820000000001,1.7747820000000001,7805.3867190000001,8093.5888670000004,12307.504883,0.32657000000000003,0.31326999999999999,9.6000000000000002E-4,3.2160000000000001E-2,1,1,0.17061999999999999,0.34953699999999999,0.730985,2763.7170409999999
1977,43,Insurance carriers and related activities,70432,32856,482.859375,4300.8193359999996,1.8119989999999999,1.8119989999999999,10021.394531,9009.1679690000001,13758.134765999999,0.36512,0.35798000000000002,1.42E-3,3.7769999999999998E-2,1,1,0.18012,0.37637799999999999,0.746228,2921.7402339999999
1978,43,Insurance carriers and related activities,81909,37843,728.16674799999998,5493.2934569999998,1.84378,1.84378,12185.886719,9434.828125,16220.138671999999,0.3881,0.37790000000000001,1.9499999999999999E-3,4.2119999999999998E-2,1,1,0.19219,0.40990799999999999,0.80647999999999997,3118.7075199999999
1979,43,Insurance carriers and related activities,85757,39573,688.24084500000004,4681.8720700000003,1.747315,1.747315,11336.696289,11670.420898,17803.275390999999,0.38839000000000001,0.37601000000000001,2.49E-3,4.7030000000000002E-2,1,1,0.21099999999999999,0.40622999999999998,0.83961300000000005,3207.5427249999998
1980,43,Insurance carriers and related activities,91908,38211,790.86261000000002,5705.5039059999999,1.712062,1.712062,13875.844727,13867.394531,19453.96875,0.38907999999999998,0.33777000000000001,3.1199999999999999E-3,5.1150000000000001E-2,1,1,0.23363,0.43289899999999998,0.83433100000000004,3259.8090820000002
1981,43,Insurance carriers and related activities,99732,39538,845.16223100000002,5687.6684569999998,1.460269,1.460269,17291.548827999999,14989.770508,21376.929688,0.39334999999999998,0.32489000000000001,3.9100000000000003E-3,5.2850000000000001E-2,1,1,0.25912000000000002,0.45300800000000002,0.83396000000000003,3272.76001
1982,43,Insurance carriers and related activities,113610,44768,1194.761841,7783.5698240000002,1.7494829999999999,1.7494829999999999,20303.992188,16898.898438,22657.277343999998,0.41725000000000001,0.34716000000000002,4.7299999999999998E-3,5.3400000000000003E-2,1,1,0.28708,0.47675400000000001,0.82396400000000003,3273.3066410000001
1983,43,Insurance carriers and related activities,132290,61606,1209.9239500000001,7527.9155270000001,1.9673750000000001,1.9673750000000001,18504.361327999999,18192.257812,25245.605468999998,0.45133000000000001,0.44386999999999999,5.8199999999999997E-3,5.4699999999999999E-2,1,1,0.31458000000000003,0.46882299999999999,0.84658500000000003,3295.3679200000001
1984,43,Insurance carriers and related activities,162304,79938,1654.626587,9736.2539059999999,2.1155810000000002,2.1155810000000002,24048.662109000001,22371.441406000002,24550.785156000002,0.51446999999999998,0.54220000000000002,7.5100000000000002E-3,5.7320000000000003E-2,1,1,0.34449999999999997,0.54604399999999997,0.82403300000000002,3424.3562010000001
1985,43,Insurance carriers and related activities,190574,108784,1486.1607670000001,8138.6752930000002,2.2528670000000002,2.2528670000000002,19556.095702999999,24284.228515999999,28320.333984000001,0.57579000000000002,0.70504999999999995,9.5600000000000008E-3,6.1550000000000001E-2,1,1,0.38335999999999998,0.55300700000000003,0.89415800000000001,3592.7529300000001
1986,43,Insurance carriers and related activities,182876,98574,1646.150269,6608.2866210000002,2.1339649999999999,2.1339649999999999,16156.691406,28984.564452999999,30902.041015999999,0.56008999999999998,0.63563000000000003,1.277E-2,6.6659999999999997E-2,1,1,0.42769000000000001,0.58144099999999999,0.92831600000000003,3688.633057
1987,43,Insurance carriers and related activities,195700,113824,1071.586548,3193.9008789999998,3.9964040000000001,1.585977,9556.1728519999997,29647.771484000001,38400.988280999998,0.58896999999999999,0.71745000000000003,1.554E-2,7.1169999999999997E-2,1.487E-2,1,0.47336,0.55585700000000005,1.0032449999999999,3820.930664
1988,43,Insurance carriers and related activities,219192,119673,2071.352539,5941.9160160000001,45.312007999999999,2.2114539999999998,16967.529297000001,33193.207030999998,41297.472655999998,0.61187000000000002,0.70786000000000004,1.7600000000000001E-2,7.8649999999999998E-2,4.6989999999999997E-2,1,0.51100000000000001,0.589584,1.0106949999999999,3854.5981449999999
1989,43,Insurance carriers and related activities,239487,128380,2298.8310550000001,6587.3945309999999,97.614722999999998,1.7872980000000001,22441.832031000002,37359.136719000002,42320.402344000002,0.61855000000000004,0.71477000000000002,2.0369999999999999E-2,9.3030000000000002E-2,8.5550000000000001E-2,1,0.56147999999999998,0.60092199999999996,0.99902899999999994,3859.3081050000001
1990,43,Insurance carriers and related activities,257331,132751,2708.2065429999998,7712.6787109999996,163.24389600000001,1.7003790000000001,26312.476562,43093.242187999997,44588.453125,0.61778,0.69711999999999996,2.3570000000000001E-2,0.11328000000000001,0.13366,1,0.60653000000000001,0.638845,1.0051559999999999,3943.7280270000001
1991,43,Insurance carriers and related activities,268522,130802,3217.3901369999999,10353.091796999999,269.43313599999999,1.780842,30931.722656000002,43434.355469000002,49512.222655999998,0.62963999999999998,0.66844999999999999,2.6800000000000001E-2,0.13896,0.19126000000000001,1,0.66005999999999998,0.66086400000000001,1.026742,4022.3090820000002
1992,43,Insurance carriers and related activities,280318,126862,4007.5195309999999,15116.249023,431.44387799999998,1.9126540000000001,35393.070312000003,44252.738280999998,54253.066405999998,0.63461999999999996,0.62543000000000004,3.3489999999999999E-2,0.18140000000000001,0.24843000000000001,1,0.69837000000000005,0.61303700000000005,1.081712,4022.086182
1993,43,Insurance carriers and related activities,301712,146759,3943.0732419999999,15605.317383,439.65374800000001,1.7788630000000001,32024.259765999999,50973.382812000003,51965.53125,0.64837,0.69352999999999998,4.2209999999999998E-2,0.22367999999999999,0.30036000000000002,1,0.74558000000000002,0.663327,1.099078,4161.7490230000003
1994,43,Insurance carriers and related activities,323733,153781,4785.7114259999998,19319.132812,560.27172900000005,1.6912469999999999,38555.742187999997,60001.550780999998,46727.894530999998,0.66342000000000001,0.69979999999999998,5.219E-2,0.25078,0.34550999999999998,1,0.79320000000000002,0.71315600000000001,1.0879300000000001,4183.7993159999996
1995,43,Insurance carriers and related activities,333142,147542,5931.3447269999997,21413.625,682.41369599999996,1.570589,47227.78125,58295.605469000002,52047.652344000002,0.64966000000000002,0.64219999999999999,7.1239999999999998E-2,0.27694000000000002,0.38308999999999999,1,0.84819,0.74750700000000003,1.060055,4200.5126950000003
1996,43,Insurance carriers and related activities,339656,148055,6764.4077150000003,21288.568359000001,718.84411599999999,1.545909,46007.210937999997,58465.671875,58354.75,0.63900000000000001,0.62360000000000004,9.2880000000000004E-2,0.28598000000000001,0.43774999999999997,1,0.89107000000000003,0.73663900000000004,1.08189,4230.4873049999997
1997,43,Insurance carriers and related activities,358726,142011,7625.5693359999996,23309.267577999999,967.01495399999999,1.48997,60524.457030999998,63272.621094000002,61014.574219000002,0.66066000000000003,0.58450000000000002,0.11292000000000001,0.27678999999999998,0.51400000000000001,1,0.92486000000000002,0.75549699999999997,1.097156,4395.0429690000001
1998,43,Insurance carriers and related activities,384813,147183,8953.7099610000005,25570.505859000001,1317.517456,1.5045999999999999,68192.648438000004,69008.460938000004,64585.648437999997,0.69833999999999996,0.59785999999999995,0.15206,0.28499000000000002,0.59987999999999997,1,0.96631,0.786246,1.1555789999999999,4522.3110349999997
1999,43,Insurance carriers and related activities,405165,170037,8821.7167969999991,24236.613281000002,1336.136841,1.436849,62657.273437999997,76486.273438000004,61588.554687999997,0.72777000000000003,0.67512000000000005,0.21462999999999999,0.32857999999999998,0.68125999999999998,1,0.99748999999999999,0.84223800000000004,1.1001609999999999,4560.6523440000001
2000,43,Insurance carriers and related activities,438821,163060,11917.860352,36298.988280999998,1857.411987,1.4798849999999999,78964.554688000004,83685.296875,63035.402344000002,0.77802000000000004,0.63524000000000003,0.28632000000000002,0.40035999999999999,0.81394,1,1.03207,0.87231199999999998,1.0829359999999999,4508.6494140000004
2001,43,Insurance carriers and related activities,457932,195215,10194.681640999999,33900.769530999998,1762.430664,1.380428,61957.941405999998,83159.664061999996,71740.132811999996,0.79423999999999995,0.74534999999999996,0.36097000000000001,0.4829,0.95138999999999996,1,1.05403,0.81293000000000004,1.1638569999999999,4573.2641599999997
2002,43,Insurance carriers and related activities,476777,225075,8435.8671880000002,31860.867188,1518.39978,1.3205039999999999,51251.855469000002,90022.734375,68610.953125,0.80537000000000003,0.83199999999999996,0.44157000000000002,0.57203000000000004,1.0137400000000001,1,1.05644,0.88870099999999996,1.1004529999999999,4557.0620120000003
2003,43,Insurance carriers and related activities,518413,237977,10399.537109000001,41857.542969000002,1809.8125,1.3291759999999999,60392.695312000003,100407.953125,65567.125,0.84499999999999997,0.85929999999999995,0.54035999999999995,0.68142000000000003,1.04,1,1.0371699999999999,0.95143699999999998,1.064003,4571.0102539999998
