"Variable","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"      +NIPA nonprofit income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015094147394863297,0.016554253297580854,NaN,0.017513468151873338,0.01803837338801264,0.018341132745113235,0.018656558692321662,0.01913621765955547,0.020178822109344127,0.020899721928235287,0.022269400390541982,0.023528764655849844,NaN,0.024387830109707256,0.02429572888992852,NaN,0.025310474371236655,NaN,0.024403850300565688,0.02411316723452671,0.024187998244357863,0.02542695737567257,0.02586618878056742,0.027819818646876687,0.028648637323433156,0.028634152281164584,0.0285528936528214,0.029535967199342684,0.031245637983490334,0.032749373115612955,0.033334516176923776,0.03472917705963911,0.036476377834848986,0.03722632543984624,0.03792509354241748,0.03756240913597134,0.03778023172278155,0.03760599812637855,0.03750813401787039,0.03806093376221604,0.03813162925595142,0.038160517956189945,0.03853785748595519,0.040088696469571736,0.04031472787447645,0.03967839166254799,0.038378190438375356,0.037852121490062306,0.037584102540792926,0.039223624172299916,0.04169427505815051,0.04091792677303558,0.04106209434862099,0.04125836770063823,0.04066366794135768,0.04027006930553425,0.04046070028520478,0.040888363911256165,0.04038990522502528,0.04031739265052777,0.040591452211608155,0.04225570968685537,0.039660729160925716,0.03885648179068941
"      +NIPA other bus income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0181494036672011,0.018191365701699807,NaN,0.018161218762270216,0.018365043025062634,0.017809943532400462,0.017316475701277128,0.0165262033734868,0.016324080364728915,0.015747407648676034,0.015178911334229928,0.015381851827520974,NaN,0.01519885612902737,0.01531810488316805,NaN,0.014529739868131369,NaN,0.013480824614705943,0.012616953122381674,0.012071060235777078,0.012598363699717351,0.013065418049812814,0.013799074417106384,0.013598718843828309,0.013727822141091217,0.014372157196450946,0.014154441274437365,0.013961432979053653,0.013601360159253431,0.013077454212390004,0.013093403828628456,0.01347088983845205,0.013306495109003905,0.012704395366665925,0.012194897933258978,0.011891597829236331,0.011570471809249422,0.01137553351329695,0.0112586066907925,0.011314488966627421,0.011041250818378761,0.011184638845040121,0.010655162774388558,0.010406560797925856,0.010372914551791896,0.010518827065172721,0.010298075991040887,0.010399430935760718,0.011774640725872492,0.01158611569275285,0.011859985752722733,0.012176294128768222,0.012374118817458639,0.012532331319297327,0.013089323279823971,0.012551531683058155,0.012396173519866752,0.012410239567213379,0.012701828507344423,0.01280790238352488,0.012713703049949027,0.012473581962793268,0.012891648528071733
"      +NIPA govt ent income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009763036960477945,0.01002001198548023,NaN,0.009932650568657154,0.010658609314655974,0.010679168911505091,0.01046961629083189,0.009873953314558731,0.009791044031322626,0.010229492551484885,0.010161313253077026,0.010283926129440393,NaN,0.010592938393943426,0.009891246655396337,NaN,0.00966469964927435,NaN,0.00959277304666861,0.009554109089213052,0.00932425060450858,0.009237903046551971,0.009456981379002931,0.009913166599050206,0.01026479178161377,0.010272098558019997,0.010892580190766275,0.010750825376933452,0.010562461178244886,0.01102838813930308,0.011095896551360748,0.010906607089934047,0.011661218443755325,0.012005354764898753,0.011658201570910376,0.011580344210252927,0.01173566888502388,0.01155636869869337,0.011267576544903315,0.01094334757846159,0.010725291229831995,0.010264078928778723,0.010016251214789502,0.010171544439578212,0.009758301209934397,0.00938244007965516,0.008794561810548605,0.00844614046679271,0.007937642974662555,0.007719273530018359,0.007934701130169456,0.007462716643506664,0.007296783893064917,0.007189588953582792,0.007107119821730541,0.007267052141499902,0.007598028205126571,0.007524321673201452,0.007277589101934598,0.007222722566708548,0.006762628757154048,0.007294008210658435,0.006456726834832574,0.005959319441640578
"      +NIPA gen govt income",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08090029820158061,0.08292282173457295,NaN,0.08547887890122996,0.08643111649038848,0.0870936322673207,0.08669627974933652,0.08943274378027584,0.09350001501841328,0.0958368940294614,0.09699335346077488,0.1014244608061821,NaN,0.10231592380682972,0.09835042278595767,NaN,0.09823438121672101,NaN,0.0916120096591806,0.08832121816406271,0.08543742793150265,0.08629647409330303,0.0853782849450513,0.08887390826735714,0.0874171051716665,0.0848181606538845,0.08533424580652005,0.08560695531339126,0.08541408673106797,0.0850690521747225,0.08521095814842101,0.08728023332301038,0.09042835656364495,0.09064084035439604,0.0889446629201429,0.08664648051716715,0.08503249379013354,0.0827595288615596,0.08101489393490126,0.08022688824123266,0.08004336777199801,0.08003064280826128,0.08239881989268986,0.08501604983424892,0.08621738336469847,0.08500513393155702,0.08346703484069323,0.08227239808201267,0.08272861580262166,0.08516483221333128,0.08940548948533657,0.08915616581877756,0.08677257276273959,0.08350917632850696,0.08278781229077264,0.08154218825366014,0.08089567057850945,0.08067662771666223,0.07948096937722784,0.07886765779379132,0.07801606404292262,0.08118710228423076,0.07536823563229246,0.07058648030102793
"      +NIPA residential dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01441483692399979,0.01463455350644426,NaN,0.01439287620024707,0.014212828960741232,0.014040010612792054,0.013944766458414857,0.013744449723347,0.01392412816684771,0.013949641222125215,0.014439137258162513,0.014709281137025028,NaN,0.015360231348942722,0.015834316755928644,NaN,0.017372537095714347,NaN,0.017908700755904842,0.018652792913636657,0.01945445328869639,0.020397777894736388,0.020064346540443468,0.020354277659120155,0.01954704262563765,0.018728791474242338,0.018551209989033715,0.019062779876309166,0.019544798342066967,0.019453652242797013,0.019256106781832993,0.01905237786540062,0.019047139145719167,0.018574167040254497,0.01878083344409037,0.01881322373348802,0.01900720452962314,0.018906242445046174,0.018785935662034448,0.018941962946820625,0.01923899836670179,0.01962035877294368,0.020548855182456725,0.0210346447458123,0.021838340023642815,0.022774065768389175,0.02395671639532797,0.02472703857838509,0.024386148647715298,0.023522532018992546,0.022824184051121826,0.021667292768841342,0.020831516781033926,0.020158399582200098,0.020616073160906787,0.021176021337705887,0.02116815074290156,0.021657057059570873,0.02206614719558361,0.022596098071088252,0.02259440257344575,0.02389922158140529,0.0244807427793682,0.02552082934954828
"      +NIPA government dep",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030560766956117938,0.031089348673398798,NaN,0.03175401618659851,0.03220800636368941,0.03161205186746097,0.030730090445114926,0.02983070349134294,0.03026723193239421,0.03001225358575205,0.030016714026977972,0.030889410319813217,NaN,0.029260689354401175,0.028460400844700327,NaN,0.03026775725285354,NaN,0.028225758979501792,0.027311329317616796,0.027054545608901276,0.027942743116017212,0.028262776926480947,0.029977113378242794,0.029475276053144806,0.029011859900476986,0.028748514848013378,0.029033574530380895,0.02914348333975226,0.029094718122367642,0.02886702105327808,0.028989505550679324,0.029634861810662473,0.028879522754522647,0.028458694501107995,0.027746213817578327,0.0274440620216834,0.026504696972115948,0.02557339967299775,0.024832295052656005,0.02426710413013589,0.023943725163090113,0.02379621376840911,0.023631150971363108,0.0233797454249156,0.023160070509744685,0.02329559984029585,0.02348421518784028,0.024088165856207926,0.02515978584569923,0.026501096148433947,0.026399206374727105,0.026651226828982903,0.026488953477758353,0.0261702157624457,0.025825248682017552,0.02520550329655439,0.024914268485503908,0.0247031377923469,0.024637262242732653,0.02460234670665922,0.025514351749395942,0.0245361503049608,0.024727117236039965
"      +Imputed Kcd services",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011828272059626848,0.01170884261752487,NaN,0.011087725151627722,0.011060547955680792,0.010845222183877293,0.01059365241989024,0.010580713803688,0.010890276204459808,0.011070979185270417,0.011163004594703136,0.011345851195382017,NaN,0.011014073926182519,0.010952182664170003,NaN,0.011717778044956688,NaN,0.01158718245751569,0.011568936651231857,0.011655895675588338,0.011850792016874553,0.011388735028934949,0.011339866429522245,0.011187751893743996,0.010923261331423654,0.011018233805101245,0.011501271593153761,0.011741955548219522,0.011865236743824637,0.01178671324611228,0.011814189297637749,0.011899334727696293,0.011657345893203894,0.011632927186141628,0.011541830748580287,0.0114899348629342,0.011316633044413688,0.011051707336050218,0.010928068598607706,0.010885393614234967,0.01096294640624851,0.01112676103446936,0.011254428208644656,0.011197933814264836,0.011121441366165176,0.010981889467765911,0.010844451530287727,0.010770679463864964,0.010761631458813788,0.010917572726300426,0.01047648513500871,0.010377004262451348,0.010147517977779899,0.009902684029961209,0.009669260886914098,0.009582741852719179,0.009612851946114047,0.009465719415439293,0.009372841900333889,0.009335934827563504,0.009959306217483975,0.010420123954695921,0.010364815135736373
"      +Imputed Kg services",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025797783230505,0.025857345818298787,NaN,0.026325268147832318,0.026383027777746725,0.02595763081008824,0.025627547212431736,0.025338892227648447,0.025975552707947817,0.025891098544614428,0.026437020065302557,0.02784769335845743,NaN,0.027637577392492584,0.028062772970373896,NaN,0.0302161621810461,NaN,0.027595733581923673,0.026876289062283263,0.027267509579507514,0.028627620485330723,0.028228872008282738,0.028658193422345817,0.02730824012401002,0.026039068633396775,0.02511369702227513,0.02505429218201654,0.02485003630099487,0.02432331154896734,0.023806922510566125,0.02364512902084764,0.023672952014912,0.023324789475180584,0.023130837012146164,0.022961979145823246,0.022925743189224808,0.022530147589476166,0.022218711087874505,0.021963005215819866,0.02188574447436181,0.02170491542626895,0.0218351349518848,0.022012196904349714,0.02191030627710537,0.02274994689120204,0.023295567747259206,0.02423721326949893,0.024917258444646307,0.02600758024625471,0.026544204938135866,0.02659653979561057,0.02709959149154028,0.026866454523609428,0.02683541734504866,0.026401088426907027,0.02581150029011258,0.025895055871529935,0.02588923773496914,0.025966487810951223,0.0258298466484796,0.026881922888433,0.027025872572968058,0.02719967428753979
"ADJUSTED GDP",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NaN,1.0,1.0,NaN,1.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"  NIPA GDP",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.855954165139691,0.8562573752953482,NaN,0.8597600969936312,0.8604786827676741,0.8615586932070692,0.862732020357297,0.8623160684355246,0.861017282326828,0.8619117160557874,0.8613331766788819,0.8593715950254408,NaN,0.8600694064413467,0.8595747831168278,NaN,0.8539562167843594,NaN,0.8552669953170846,0.8554134163367341,0.854866848745091,0.85433470482374,0.8607858040159772,0.8598806046608599,0.8649685692563623,0.868472206113217,0.867889834246302,0.8649522710338907,0.8623922905447188,0.8627823039321711,0.863318739562404,0.8637599424763288,0.8651650851499776,0.8663188518797227,0.8663827425287842,0.8674023914950812,0.8676314607560995,0.869130779377821,0.8719459550766524,0.8737417025022808,0.876260769778795,0.877492205753858,0.8749412601932149,0.872053623481673,0.872094057245354,0.8713776020084282,0.8718070817818594,0.8714134036953514,0.870975485625699,0.870232225400522,0.8665610707448129,0.8690345687129956,0.8713161218007174,0.8722345116241303,0.874777012773118,0.8772985476135765,0.8782289005264499,0.8797859480225317,0.8810529746122159,0.8846136493758111,0.886456118678111,0.8837316641677506,0.8834538189102088,0.8837548481209522
"      +FA durable depreciation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0572327275935245,0.058935953506063884,NaN,0.055736448676149665,0.05535842933610842,0.05463822311901243,0.053234945861282155,0.051969179663549296,0.05290502593513132,0.053634281351542135,0.05445041912290254,0.05552231185922722,NaN,0.05444598200919011,0.05364321812812282,NaN,0.05634151431703724,NaN,0.05628307954576443,0.05616535715597801,0.056156364429219764,0.05761280905375669,0.05579039258835699,0.0551605527682396,0.05222865531964521,0.05092277353878977,0.05228026446923543,0.054386272848206775,0.05585532349633813,0.05566984812171526,0.055641989821303084,0.05606540099902759,0.0571851183369342,0.0558075342893765,0.0559022702697007,0.05556397149232733,0.05582914897544572,0.05512313801031985,0.05396446137591493,0.05341327610706761,0.052868578269680985,0.05331969265617453,0.054239859446043266,0.054713742598492404,0.05442411345607014,0.05394380598512281,0.05349962340589125,0.053057785621822305,0.05294405319066612,0.05367868768276891,0.05513392984827218,0.05283762303646693,0.05202215252284353,0.05102720834268251,0.050146273402757346,0.04889431278873047,0.048327933330957765,0.0480975425074394,0.04818344582534702,0.04772379129998778,0.047863402700078425,0.05037501939788316,0.05065673987167606,0.05235715350485296
"      +Misreported S corp inc",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00040717819197542754,0.00045607961263828317,NaN,0.0006123758922591043,0.0006749791349381271,0.0007474964169826997,0.0008359824609512037,0.0008900508897569069,0.0009334803960240678,0.0009578862774876944,0.0010205651802461726,0.0009861395505683383,NaN,0.0009652814742482725,0.0010311016806713133,NaN,0.0009022239516091667,NaN,0.0009793641515830679,0.0009836352092126345,0.0007546079471438058,0.0006254453058865396,0.00045666488312622966,0.00048598013636550835,0.00066904663344481,0.0007542569286136889,0.0007516213001819267,0.0008929986573288179,0.0022848231289872936,0.0028942945581541544,0.0029240116995571516,0.0030428924722353087,0.002904740559706684,0.0035536412671099953,0.0037603789743361786,0.004096783194133425,0.0041241942008698185,0.004534710347670507,0.004909006778848581,0.005155321634339481,0.005361587748054897,0.005285425023048507,0.005187483779733505,0.005300128475713283,0.005553163389782735,0.00612422697148087,0.00696068071919305,0.007038953122868312,0.006758841502768206,0.006093224043946928,0.005781236134689041,0.006220484451803235,0.006468110710533044,0.0073672452182034845,0.007222529690899428,0.007483203625454972,0.007691312410184257,0.00784456480054421,0.007624859292841435,0.007311638168680959,0.007265911624828166,0.0077744354254997835,0.008953944377479551,0.00828875057289136
"      +Imputed Kcd services",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011828272059626848,0.011708824132798522,NaN,0.011087725151627722,0.011060562886052956,0.010845222183877293,0.010593664732457387,0.010580713803688,0.010890265300781818,0.011070979185270419,0.011163004594703136,0.011345851195382015,NaN,0.011014073926182519,0.010952182664170003,NaN,0.011717778044956688,NaN,0.01158718245751569,0.011568936651231855,0.01165589946811818,0.011850792016874553,0.011388735028934949,0.011339866429522245,0.011187749230851163,0.010923261331423654,0.011018233805101245,0.011501271593153761,0.011741955548219522,0.011865236743824637,0.011786711442417143,0.011814189297637745,0.011899336399452268,0.011657345893203894,0.011632927186141628,0.011541832122408663,0.0114899348629342,0.011316633044413688,0.011051708459504964,0.010928067545038021,0.010885393614234965,0.01096294640624851,0.01112676103446936,0.011254428208644656,0.011197932961849686,0.011121441366165176,0.010981888733511417,0.010844451530287727,0.010770678815747649,0.010761631458813788,0.010917572726300426,0.01047648513500871,0.01037700368284837,0.0101475179777799,0.00990268454313004,0.0096692608869141,0.009582741852719177,0.009612851946114047,0.009465719415439293,0.009372841900333889,0.009335934827563504,0.009959306217483975,0.010420123954695921,0.010364815487303877
"      +Imputed Kg services",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025797783230505,0.02585730499735882,NaN,0.026325268147832318,0.026383063391572103,0.02595763081008824,0.025627576998277394,0.025338892227648447,0.02597552670042909,0.02589109854461443,0.026437020065302557,0.027847693358457423,NaN,0.027637577392492584,0.028062772970373896,NaN,0.0302161621810461,NaN,0.027595733581923673,0.026876289062283256,0.027267518451656567,0.028627620485330723,0.028228872008282734,0.028658193422345817,0.027308233624141445,0.026039068633396775,0.02511369702227513,0.02505429218201654,0.02485003630099487,0.02432331154896734,0.02380691886744446,0.023645129020847633,0.02367295534076171,0.023324789475180584,0.023130837012146164,0.0229619818789961,0.022925743189224808,0.022530147589476166,0.02221871334650439,0.021963003098377405,0.021885744474361805,0.02170491542626895,0.0218351349518848,0.022012196904349714,0.021910304609237236,0.02274994689120204,0.023295566189706164,0.02423721326949893,0.02491725694526953,0.02600758024625471,0.026544204938135866,0.02659653979561057,0.0270995899779046,0.02686645452360943,0.026835418735691813,0.02640108842690703,0.025811500290112577,0.025895055871529935,0.02588923773496914,0.025966487810951223,0.0258298466484796,0.026881922888433,0.027025872572968058,0.027199675210134305
"      +Imputed private IPP inv",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10271449981676292,0.10275088503544177,NaN,0.10317121163923575,0.10325744193212089,0.1033870431848483,0.10352784244287563,0.10347792821226294,0.10332207387921935,0.10342940592669449,0.10335998120146582,0.1031245914030529,NaN,0.10320832877296159,0.10314897397401933,NaN,0.10247474601412312,NaN,0.10263203943805015,0.10264960996040809,0.10258402184941091,0.1025201645788488,0.10329429648191725,0.1031856725593032,0.10379622831076349,0.10421666473358604,0.10414678010955625,0.1037942725240669,0.10348707486536625,0.10353387647186053,0.10359824874748848,0.10365119309715945,0.1038198102179973,0.10395826222556673,0.10396592910345409,0.10408828697940975,0.10411577529073195,0.10429569352533852,0.10463351460919829,0.10484900430027369,0.10515129237345539,0.10529906469046296,0.1049929512231858,0.10464643481780077,0.10465128686944249,0.10456531224101137,0.10461684981382313,0.10456960844344215,0.1045170582750839,0.10442786704806264,0.10398732848937756,0.10428414824555945,0.10455793461608609,0.10466814139489564,0.10497324153277417,0.10527582571362917,0.10538746806317398,0.1055743137627038,0.10572635695346588,0.10615363792509733,0.10637473424137331,0.10604779970013008,0.10601445826922505,0.10605058177451425
"      -NIPA private IPP inv",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.010878812613103996,0.011275061072010829,NaN,0.011957049179611785,0.012476907153222389,0.012345743597836155,0.012941753207549218,0.013571650239744564,0.014020232365057604,0.014277674035940302,0.014517854636966025,0.014369793074203262,NaN,0.013835907917492313,0.013677805474396069,NaN,0.014095388428652208,NaN,0.014714533285333174,0.014680553383683998,0.01564009574936981,0.016251844322640013,0.017385396346204143,0.018688668173477255,0.0193611454610602,0.02044439282483216,0.021067682644156663,0.021444801057115968,0.02133522663179065,0.021860046732511084,0.022972078606860027,0.02381706567904663,0.025166110768032032,0.024934249459530468,0.024874198588483085,0.02448514209537,0.025762800484814413,0.027269925291447374,0.029272809422512758,0.030670370244730814,0.03321988913571703,0.03521104834190875,0.03431658071326995,0.03241320033052763,0.03186915751651785,0.031226941954088976,0.031633970391871394,0.031936726196779,0.03278460390996179,0.033842392471537884,0.03377848759223992,0.033387646011995946,0.03472662135192613,0.03518625413737922,0.03599494394244564,0.036942160404019445,0.03738908649469786,0.03943999702017395,0.04071214467630355,0.042491613849243465,0.044235884599975926,0.0469748780948135,0.04703127056939266,0.048290599880747354
"      -NIPA sales tax",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04305581341898173,0.04469136150763855,NaN,0.04473607732112403,0.04473625229524432,0.044788565324042205,0.04361027964559155,0.041001182992685584,0.04102342217335608,0.04261769330545625,0.04324631220653598,0.04382838931792569,NaN,0.043504742098929385,0.04273522705978914,NaN,0.041513252864479704,NaN,0.039629861206588464,0.03897669099216365,0.037645165141270455,0.03931969194179734,0.042559368660391124,0.04002220180315911,0.04079733691414826,0.04088383845419497,0.040132748308495274,0.039136577781547825,0.039276277252834293,0.03920882464418196,0.03810454153375417,0.03816168168418978,0.03948093523679785,0.03968617557062974,0.039900886486079944,0.04117010506698661,0.04035345679049146,0.03966117660359252,0.03945055022411088,0.03938000494264605,0.03919347712286609,0.03885320161415266,0.038006869915261726,0.03756735415614621,0.03796170101521851,0.038655393509321435,0.039527720252112916,0.039224689486491736,0.03809877044527285,0.037358823408831274,0.0351468552893481,0.03606220336544839,0.03711429195900689,0.037124824943921976,0.03786221673592525,0.03808007865119279,0.03764076997889977,0.03737027989068929,0.037230449157975326,0.0386504326316188,0.03889006412045792,0.03779526970236739,0.03949368738686093,0.03972522478990168
"  = Private consumption",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5050118061651013,0.5092288100767117,NaN,0.5008556985607147,0.49758979313872365,0.4958100956508742,0.4909048795089773,0.4866203130738768,0.4889071937947121,0.48794089588883527,0.490654401461602,0.5037391228157164,NaN,0.495360052131639,0.4911426005338233,NaN,0.5136479308548642,NaN,0.5073049506186222,0.5022130517231516,0.5057733919474198,0.5202401563841568,0.5122814223126336,0.5280816842943968,0.5287133169476796,0.5158629856332017,0.5212016168228251,0.5239454961643398,0.529000973219274,0.531534965628699,0.5330186376907906,0.5411161560745738,0.5479397468496838,0.5496608376245251,0.5521791688990494,0.5479558365219026,0.5505772687121941,0.5507688936421203,0.5478939324316026,0.5487925694942171,0.5510103947910128,0.55881971355773,0.5664743089858663,0.568511476135344,0.5718831185001908,0.5704226234832873,0.5711420179980956,0.5729483786168323,0.5769402321861824,0.5906737033759932,0.5982703572821026,0.59568136370407,0.5991489254890061,0.5935596922269625,0.5885989713324732,0.5878511047079722,0.5849599050870478,0.5900237166913652,0.5913581759253725,0.5888362453567347,0.586967654322699,0.5828310860631674,0.5885099440438354,0.592702737834499
"    NIPA PCE",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5203616657607346,0.5228332016001885,NaN,0.516146193524528,0.5157000134459933,0.5168798312669919,0.5148493258740637,0.5087715053435379,0.5073085364485619,0.5102394649121696,0.5109341916513255,0.5178185800479763,NaN,0.5165035804318158,0.5123372684586236,NaN,0.522309886698869,NaN,0.5233812866008412,0.5173558256368337,0.5158550512392004,0.5234493789745598,0.5190820966936509,0.5326391293492005,0.5430643852535837,0.5360910067864888,0.5426247923851198,0.5451296645810887,0.5464143798296506,0.5486698067430145,0.5473435116190402,0.5517318445324617,0.5540212603324149,0.5577058472032763,0.5623808306692801,0.5619382069092557,0.5635917110409795,0.5646192153421938,0.5628390996182662,0.5666225714971542,0.5717072254740815,0.5792775956263563,0.584880163276093,0.5863855154330097,0.5892454644787798,0.5871351793512439,0.5863040369290013,0.5851586429356652,0.5864937627310088,0.5921454171034202,0.5920227100102775,0.5925001216259188,0.5975799192537704,0.5928330906873513,0.5901517399802036,0.5916263115787731,0.590322724126834,0.5954243400543576,0.5970673399393118,0.5967413667259075,0.5941624431732734,0.5883757631092059,0.6002363527953888,0.6000332513877453
"      -NIPA PCE durables",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07365431984570318,0.07202809596898545,NaN,0.07041974493028896,0.07320109500215771,0.07496565107185257,0.07716237049386553,0.07605827577335368,0.07407204246228141,0.07772728360420639,0.07658693103524936,0.07205153725755854,NaN,0.07829656711592918,0.07871447092969867,NaN,0.07205317665525658,NaN,0.07886327590396772,0.07760708417915195,0.07364523741184079,0.06769090201359228,0.06547417618298282,0.0650690905312945,0.07022286006813189,0.07359620056574859,0.07608124326093642,0.07959694135886754,0.0785127672103414,0.07827216169271739,0.07564624671242509,0.07200177095273752,0.06704017905878908,0.06750583959698668,0.0696702917846716,0.07227178829482948,0.07219953032464303,0.07280811567561142,0.07273677725719378,0.07513125251984124,0.07784106381633554,0.07811711704329606,0.07784689545647251,0.0786243245892427,0.07747759590085747,0.07707071089901932,0.07545941598779621,0.07306147718432494,0.07148956952102817,0.06473839973679531,0.060578850580212874,0.06057452295351763,0.06107690233864035,0.061402170985000844,0.06175976392334501,0.06214282205742081,0.0631630017951498,0.06346348103619645,0.06360830666372004,0.0637590687710279,0.06270402391641701,0.06704696138407917,0.0741695265839881,0.07048194334412791
