year,sector,sector_order,row_type,value_millions,share_of_national_income_percent,share_of_domestic_industries_percent,source_table,source_line,source_description,classification_note,source_note
1997,Transportation and warehousing,8,sector,223847.0,3.073926696336602,3.0837936584449896,Table 6.1C,10 - 12 - 13,Transportation and public utilities less communications and electric/gas/sanitary services,Legacy transportation/public utilities adjusted by subtracting communications and electric/gas/sanitary services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,Information,9,sector,141349.0,1.94104216094244,1.9472726899513544,Table 6.1C,12,Communications,Legacy communications mapped to Table 6D information.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,"Finance, insurance, real estate, rental, and leasing",10,sector,1.342338e6,18.433343371620268,18.492512349460704,Table 6.1C,16,"Finance, insurance, and real estate",Legacy finance/insurance/real estate mapped to Table 6D finance/insurance/real estate/rental/leasing.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,Professional and business services,11,service_detail,missing,missing,missing,Table 6.1C,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,"Educational services, health care, and social assistance",12,service_detail,missing,missing,missing,Table 6.1C,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,missing,missing,missing,Table 6.1C,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,"Other services, except government",14,service_detail,missing,missing,missing,Table 6.1C,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,Services,15,services_total,1.608282e6,22.085357297786537,22.156248833315722,Table 6.1C,17,Services,Legacy aggregate services mapped to total services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,Government,16,sector,893923.0,12.27558901468103,12.314992287312853,Table 6.1C,18,Government,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1997,Rest of the world,17,sector,23300.0,0.3199618133128558,missing,Table 6.1C,19,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,"Agriculture, forestry, fishing, and hunting",1,sector,74550.0,0.9624841619390254,0.9646520685672879,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Mining,2,sector,72602.0,0.9373343410475804,0.9394456000284672,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Utilities,3,sector,128627.0,1.6606499033900874,1.6643903638310469,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Construction,4,sector,384580.0,4.965153038209395,4.97633658658092,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Manufacturing,5,sector,1.136382e6,14.671357168512321,14.70440304470331,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Wholesale trade,6,sector,514643.0,6.6443425426262355,6.659308310176724,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Retail trade,7,sector,611090.0,7.889529799051898,7.907300235825405,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Transportation and warehousing,8,sector,249950.0,3.2270008890229294,3.234269410307091,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Information,9,sector,280303.0,3.6188758959623692,3.627027079485131,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,"Finance, insurance, real estate, rental, and leasing",10,sector,1.303636e6,16.830704264702124,16.868613870674512,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Professional and business services,11,service_detail,896311.0,11.571899955355194,11.597964590605155,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,"Educational services, health care, and social assistance",12,service_detail,605724.0,7.820251596329365,7.837865990353479,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,290424.0,3.7495439335610934,3.7579894347630587,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,"Other services, except government",14,service_detail,245671.0,3.171756492927194,3.1789005813144757,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Services,15,services_total,2.03813e6,26.313451978172846,26.37272059703617,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Government,16,sector,933679.0,12.054342720792317,12.081494013787214,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1998,Rest of the world,17,sector,17407.0,0.2247345648138513,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,"Agriculture, forestry, fishing, and hunting",1,sector,70374.0,0.858989879460189,0.8622423987428174,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Mining,2,sector,70617.0,0.8619559541569354,0.8652197043229252,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Utilities,3,sector,134424.0,1.6407885803927083,1.6470013386848052,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Construction,4,sector,432483.0,5.27891721429194,5.298905552270582,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Manufacturing,5,sector,1.175754e6,14.351334111104032,14.405674670921968,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Wholesale trade,6,sector,532615.0,6.5011352864508,6.525751487856391,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Retail trade,7,sector,626189.0,7.643305960003643,7.672246929638305,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Transportation and warehousing,8,sector,257730.0,3.145870088857739,3.1577817578649263,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Information,9,sector,310301.0,3.7875553270579494,3.801896702934251,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,"Finance, insurance, real estate, rental, and leasing",10,sector,1.350435e6,16.483502399591046,16.545916300711294,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Professional and business services,11,service_detail,990279.0,12.087413516951667,12.133181862401434,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,"Educational services, health care, and social assistance",12,service_detail,645307.0,7.876661581618442,7.906486139846126,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,317556.0,3.8761103555554577,3.890787040315658,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,"Other services, except government",14,service_detail,262266.0,3.201236816530337,3.213358128693605,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Services,15,services_total,2.215408e6,27.041422270655904,27.143813171256824,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Government,16,sector,985553.0,12.029727636223999,12.075277557168555,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1999,Rest of the world,17,sector,30904.0,0.3772163474413517,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,"Agriculture, forestry, fishing, and hunting",1,sector,74147.0,0.8442614485744271,0.8479769185410593,Table 6.1D,4,"Agriculture, forestry, fishing, and hunting",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Mining,2,sector,90675.0,1.032454540972476,1.036998220949068,Table 6.1D,5,Mining,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Utilities,3,sector,135415.0,1.541878485423632,1.5486640649552583,Table 6.1D,6,Utilities,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Construction,4,sector,475114.0,5.409799909342122,5.433607639900695,Table 6.1D,7,Construction,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Manufacturing,5,sector,1.235582e6,14.068731697202688,14.130646107931529,Table 6.1D,8,Manufacturing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Wholesale trade,6,sector,570243.0,6.4929691183652345,6.521543716665668,Table 6.1D,11,Wholesale trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Retail trade,7,sector,666733.0,7.591635108532691,7.625044773620458,Table 6.1D,12,Retail trade,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Transportation and warehousing,8,sector,272264.0,3.1000849533314607,3.113727969434542,Table 6.1D,13,Transportation and warehousing,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Information,9,sector,304045.0,3.4619535804794754,3.477189126975014,Table 6.1D,14,Information,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,"Finance, insurance, real estate, rental, and leasing",10,sector,1.464839e6,16.679125198164662,16.752527565225385,Table 6.1D,15,"Finance, insurance, real estate, rental, and leasing",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Professional and business services,11,service_detail,1.10009e6,12.52597646516031,12.58110143792512,Table 6.1D,16,Professional and business services\1\,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,"Educational services, health care, and social assistance",12,service_detail,688190.0,7.83595137085027,7.870436235731339,Table 6.1D,17,"Educational services, health care, and social assistance",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,340243.0,3.874115581848339,3.8911649924496694,Table 6.1D,18,"Arts, entertainment, recreation, accommodation, and food services",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,"Other services, except government",14,service_detail,283366.0,3.2264958749071586,3.2406952068095243,Table 6.1D,19,"Other services, except government",Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Services,15,services_total,2.411889e6,27.462539292766078,27.583397872915654,Table 6.1D,16 + 17 + 18 + 19,Sum of Table 6D service detail rows,Total services constructed as the sum of the four Table 6D service detail rows.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Government,16,sector,1.043233e6,11.87858448461361,11.93086038086969,Table 6.1D,20,Government,Direct Table 6D NAICS mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
2000,Rest of the world,17,sector,38480.0,0.4381455829790005,missing,Table 6.1D,21,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
